OrderID,OrderDate,CustomerID,CustomerName,City,State,Country,ZipCode,TableNumber,ServerID,MenuItemID,MenuItemName,Category,SubCategory,Quantity,Sales,Discount,TotalCost,OrderStatus,PaymentStatus,DeliveryMethod,OrderPriority
O869,2024-10-08,C2642,"Courtney Barnes",Aurora,IL,"United States",60505,3,S010,M087,Risotto,Other,Miscellaneous,4,83.12,2.20,80.92,Pending,Unpaid,Delivery,Low
O870,2024-09-26,C1285,"Samantha Hernandez",Chicago,IL,"United States",60601,3,S021,M070,"Doner Kebab",Turkish,Kebab,5,914.05,90.77,823.28,Cancelled,Unpaid,Delivery,High
O871,2024-10-05,C6217,"Terry Powell",Rockford,IL,"United States",61101,4,S069,M024,Calzone,Other,Miscellaneous,1,106.36,9.49,96.87,Cancelled,Paid,Takeaway,High
O872,2024-09-30,C6796,"Monica Hernandez",Rockford,IL,"United States",61101,15,S085,M042,Kofte,Turkish,Pastry,5,637.15,31.24,605.91,Cancelled,Unpaid,Takeaway,Medium
O873,2024-10-24,C1652,"Lisa Berry",Chicago,IL,"United States",60601,11,S012,M008,Risotto,Other,Miscellaneous,3,502.92,14.27,488.65,Pending,Unpaid,Dine-in,High
O874,2024-10-17,C9633,"Edward Waters",Peoria,IL,"United States",61602,11,S091,M057,Souvlaki,Greek,Appetizer,1,28.97,2.88,26.09,Cancelled,Paid,Delivery,Medium
O875,2024-10-13,C186,"Jessica Hayes",Chicago,IL,"United States",60601,7,S020,M052,Lasagna,Italian,Pasta,3,498.75,18.01,480.74,Cancelled,Paid,Dine-in,High
O876,2024-09-26,C3473,"James Johnson",Aurora,IL,"United States",60505,9,S093,M017,Ravioli,Italian,Pasta,2,106.92,8.52,98.40,Completed,Paid,Delivery,High
O877,2024-10-15,C7483,"Timothy Bauer",Rockford,IL,"United States",61101,14,S042,M005,Moussaka,Greek,Casserole,4,752.08,58.12,693.96,Pending,Paid,Dine-in,Low
O878,2024-10-05,C6653,"Julie Bates",Rockford,IL,"United States",61101,18,S027,M008,Risotto,Other,Miscellaneous,1,167.64,2.64,165.00,Pending,Paid,Delivery,High
O879,2024-10-21,C927,"Troy Stein",Peoria,IL,"United States",61602,17,S088,M123,"Adana Kebab",Turkish,Kebab,3,549.24,19.26,529.98,Cancelled,Paid,Takeaway,Medium
O880,2024-09-29,C685,"Jeffrey Long",Rockford,IL,"United States",61101,20,S074,M100,Lasagna,Italian,Pasta,5,439.30,15.00,424.30,Pending,Unpaid,Dine-in,High
O881,2024-10-21,C8125,"Melissa Osborn",Peoria,IL,"United States",61602,8,S099,M148,"Pizza Margherita",Italian,Pasta,3,183.63,0.77,182.86,Completed,Paid,Delivery,Medium
O882,2024-10-15,C998,"Kevin Evans",Peoria,IL,"United States",61602,3,S039,M035,"Pizza Margherita",Italian,Pasta,2,268.52,14.95,253.57,Completed,Paid,Takeaway,Medium
O883,2024-10-21,C363,"Sarah Williams",Aurora,IL,"United States",60505,20,S077,M030,Fasolada,Other,Miscellaneous,5,447.30,19.72,427.58,Completed,Unpaid,Dine-in,Low
O884,2024-10-17,C5938,"Sheena Hunter",Naperville,IL,"United States",60540,16,S082,M027,Lahmacun,Turkish,Pastry,4,122.28,2.72,119.56,Pending,Paid,Delivery,High
O885,2024-10-17,C9241,"Alyssa Lee",Peoria,IL,"United States",61602,12,S099,M069,"Doner Kebab",Turkish,Kebab,5,704.60,32.40,672.20,Pending,Paid,Delivery,Low
O886,2024-10-17,C9243,"Chad Cook",Peoria,IL,"United States",61602,19,S097,M088,Spaghetti,Italian,Pasta,5,560.95,42.50,518.45,Pending,Paid,Delivery,Medium
O887,2024-10-09,C8564,"Ian Diaz",Peoria,IL,"United States",61602,5,S073,M148,"Pizza Margherita",Italian,Pasta,1,61.21,1.73,59.48,Pending,Paid,Takeaway,Medium
O888,2024-10-08,C9139,"Joshua Gallegos",Peoria,IL,"United States",61602,5,S043,M109,Spaghetti,Italian,Pasta,4,56.72,1.66,55.06,Pending,Unpaid,Dine-in,Medium
O889,2024-10-12,C3329,"Carly Martinez",Aurora,IL,"United States",60505,2,S070,M007,"Adana Kebab",Turkish,Kebab,3,279.57,5.87,273.70,Pending,Unpaid,Dine-in,Low
O890,2024-10-24,C152,"Shawn Reilly",Chicago,IL,"United States",60601,3,S055,M086,Carbonara,Italian,Pasta,2,285.76,0.55,285.21,Completed,Paid,Dine-in,High
O891,2024-10-14,C9989,"Corey Leonard",Peoria,IL,"United States",61602,15,S003,M105,Risotto,Other,Miscellaneous,1,96.07,4.99,91.08,Pending,Paid,Dine-in,Medium
O892,2024-10-04,C2785,"Grace White",Aurora,IL,"United States",60505,2,S092,M080,Lahmacun,Turkish,Pastry,3,449.55,24.27,425.28,Pending,Unpaid,Dine-in,Low
O893,2024-10-05,C8914,"John Miller",Peoria,IL,"United States",61602,16,S014,M057,Souvlaki,Greek,Appetizer,3,86.91,7.91,79.00,Pending,Unpaid,Takeaway,High
O894,2024-10-10,C6323,"Alexandria Richards",Rockford,IL,"United States",61101,20,S061,M015,"Shish Kebab",Turkish,Kebab,1,138.03,13.08,124.95,Pending,Paid,Dine-in,Medium
O895,2024-09-27,C1353,"Jessica Carrillo",Chicago,IL,"United States",60601,18,S072,M087,Risotto,Other,Miscellaneous,1,20.78,1.32,19.46,Cancelled,Unpaid,Delivery,Medium
O896,2024-10-16,C2653,"Sonya Escobar",Aurora,IL,"United States",60505,13,S098,M119,"Doner Kebab",Turkish,Kebab,1,32.89,0.37,32.52,Pending,Unpaid,Dine-in,Low
O897,2024-10-14,C9140,"Sarah Lewis",Peoria,IL,"United States",61602,11,S084,M125,"Kuzu Tandir",Other,Miscellaneous,2,368.00,13.82,354.18,Cancelled,Paid,Dine-in,High
O898,2024-10-04,C2868,"Thomas Roberts",Aurora,IL,"United States",60505,20,S072,M118,Risotto,Other,Miscellaneous,4,43.52,0.06,43.46,Cancelled,Paid,Delivery,High
O899,2024-10-08,C6903,"Tyler Wilson",Rockford,IL,"United States",61101,2,S027,M122,Gyro,Other,Miscellaneous,3,391.86,36.55,355.31,Cancelled,Paid,Delivery,Medium
O900,2024-10-23,C1835,"Brooke Harris",Chicago,IL,"United States",60601,12,S075,M111,Borek,Turkish,Pastry,4,62.64,1.65,60.99,Pending,Paid,Delivery,Medium
O901,2024-10-18,C8195,"Larry Austin",Peoria,IL,"United States",61602,9,S095,M134,Moussaka,Greek,Casserole,2,118.02,4.02,114.00,Completed,Unpaid,Delivery,High
O902,2024-10-25,C879,"Scott Thornton",Peoria,IL,"United States",61602,11,S089,M121,Kofte,Turkish,Pastry,4,71.40,4.80,66.60,Pending,Unpaid,Dine-in,High
O903,2024-10-03,C6429,"Carlos Marks",Rockford,IL,"United States",61101,7,S014,M111,Borek,Turkish,Pastry,1,15.66,0.89,14.77,Completed,Unpaid,Dine-in,High
O904,2024-10-21,C3266,"Hector Williams",Aurora,IL,"United States",60505,5,S052,M038,Spaghetti,Italian,Pasta,4,478.32,25.84,452.48,Cancelled,Unpaid,Takeaway,High
O905,2024-10-05,C8243,"Anthony White",Peoria,IL,"United States",61602,11,S057,M045,Lasagna,Italian,Pasta,3,134.52,0.22,134.30,Cancelled,Paid,Dine-in,Low
O906,2024-10-09,C2686,"Lindsey Huynh",Aurora,IL,"United States",60505,14,S083,M017,Ravioli,Italian,Pasta,5,267.30,24.60,242.70,Completed,Unpaid,Dine-in,Medium
O907,2024-09-28,C5143,"Jessica Jones",Naperville,IL,"United States",60540,11,S023,M093,Tzatziki,Greek,Appetizer,5,110.65,2.05,108.60,Pending,Unpaid,Takeaway,Medium
O908,2024-10-21,C4116,"Sean Carlson",Naperville,IL,"United States",60540,16,S008,M004,Pide,Turkish,Flatbread,5,554.85,39.79,515.06,Cancelled,Unpaid,Delivery,Medium
O909,2024-09-28,C9475,"Joe Miller",Peoria,IL,"United States",61602,1,S033,M070,"Doner Kebab",Turkish,Kebab,5,914.05,26.08,887.97,Completed,Paid,Takeaway,Medium
O910,2024-10-24,C3790,"Julie Lawrence",Aurora,IL,"United States",60505,13,S045,M017,Ravioli,Italian,Pasta,2,106.92,2.92,104.00,Pending,Unpaid,Dine-in,Low
O921,2024-10-24,C1732,"Peter Cowan",Chicago,IL,"United States",60601,16,S022,M087,Risotto,Other,Miscellaneous,4,83.12,1.31,81.81,Cancelled,Unpaid,Delivery,Medium
O922,2024-10-21,C1154,"Melanie Perez",Chicago,IL,"United States",60601,20,S054,M003,Carbonara,Italian,Pasta,3,196.32,5.14,191.18,Cancelled,Unpaid,Takeaway,High
O923,2024-09-28,C3230,"Maria Parrish",Aurora,IL,"United States",60505,7,S100,M103,Calzone,Other,Miscellaneous,2,224.72,6.62,218.10,Pending,Unpaid,Delivery,Medium
O924,2024-10-03,C1275,"William King",Chicago,IL,"United States",60601,15,S020,M061,Moussaka,Greek,Casserole,5,742.70,36.35,706.35,Completed,Paid,Dine-in,Medium
O925,2024-09-26,C3472,"Danielle Williams",Aurora,IL,"United States",60505,7,S012,M128,"Greek Salad",Greek,Salad,5,969.60,10.19,959.41,Cancelled,Unpaid,Takeaway,Medium
O926,2024-10-11,C714,"Kevin Brown",Rockford,IL,"United States",61101,10,S079,M139,Lasagna,Italian,Pasta,4,796.40,25.16,771.24,Cancelled,Paid,Delivery,Low
O927,2024-10-22,C6738,"Charles Howard",Rockford,IL,"United States",61101,20,S073,M109,Spaghetti,Italian,Pasta,4,56.72,0.81,55.91,Pending,Paid,Dine-in,Medium
O928,2024-10-24,C6891,"Amanda Harris",Rockford,IL,"United States",61101,18,S056,M131,Pide,Turkish,Flatbread,2,204.62,9.25,195.37,Completed,Paid,Delivery,High
O929,2024-10-07,C9756,"Bobby Brown",Peoria,IL,"United States",61602,10,S079,M094,"Kuzu Tandir",Other,Miscellaneous,3,443.43,43.53,399.90,Pending,Paid,Delivery,High
O930,2024-09-27,C1460,"Amanda Beard",Chicago,IL,"United States",60601,2,S036,M145,Baklava,Greek,Dessert,1,58.38,1.19,57.19,Cancelled,Unpaid,Delivery,High
O931,2024-10-09,C3256,"Felicia May",Aurora,IL,"United States",60505,11,S091,M113,"Fettuccine Alfredo",Italian,Pasta,1,106.85,0.01,106.84,Completed,Unpaid,Takeaway,High
O932,2024-10-08,C4167,"Rachel Sims",Naperville,IL,"United States",60540,3,S077,M064,Lahmacun,Turkish,Pastry,4,657.84,44.89,612.95,Cancelled,Paid,Takeaway,Medium
O933,2024-09-29,C9451,"Sabrina Thompson",Peoria,IL,"United States",61602,13,S022,M130,Lasagna,Italian,Pasta,3,589.56,41.63,547.93,Completed,Paid,Dine-in,Medium
O934,2024-10-08,C3050,"Louis Rowe",Aurora,IL,"United States",60505,13,S058,M076,"Greek Salad",Greek,Salad,2,101.58,2.02,99.56,Cancelled,Paid,Takeaway,High
O935,2024-09-27,C4947,"Donna Flores",Naperville,IL,"United States",60540,19,S013,M111,Borek,Turkish,Pastry,5,78.30,4.06,74.24,Completed,Unpaid,Delivery,High
O936,2024-10-09,C9127,"Chad Mclaughlin",Peoria,IL,"United States",61602,15,S091,M015,"Shish Kebab",Turkish,Kebab,2,276.06,8.78,267.28,Completed,Paid,Delivery,Low
O937,2024-10-22,C6523,"Xavier Murphy",Rockford,IL,"United States",61101,12,S067,M068,Baklava,Greek,Dessert,5,353.55,7.74,345.81,Pending,Paid,Delivery,High
O938,2024-09-29,C6293,"Debra Moore",Rockford,IL,"United States",61101,14,S063,M058,"Greek Salad",Greek,Salad,5,854.35,23.66,830.69,Pending,Unpaid,Dine-in,Low
O939,2024-10-03,C4173,"Dennis Perez",Naperville,IL,"United States",60540,2,S035,M116,Baklava,Greek,Dessert,3,321.12,11.60,309.52,Pending,Paid,Delivery,Low
O940,2024-10-23,C9255,"Mark Ramos",Peoria,IL,"United States",61602,18,S058,M146,Dolmades,Greek,Appetizer,5,293.65,11.67,281.98,Cancelled,Unpaid,Delivery,Low
O941,2024-09-26,C8302,"Sean Woods",Peoria,IL,"United States",61602,14,S036,M058,"Greek Salad",Greek,Salad,5,854.35,25.77,828.58,Cancelled,Unpaid,Dine-in,Low
O942,2024-09-30,C8170,"Derek Ryan",Peoria,IL,"United States",61602,15,S089,M001,Lasagna,Italian,Pasta,1,138.54,0.68,137.86,Cancelled,Paid,Delivery,Medium
O943,2024-10-08,C3825,"Amy Tran",Aurora,IL,"United States",60505,19,S025,M150,Souvlaki,Greek,Appetizer,2,369.66,19.10,350.56,Pending,Paid,Takeaway,Medium
O944,2024-10-22,C6334,"David Bell",Rockford,IL,"United States",61101,14,S007,M060,Baklava,Greek,Dessert,1,57.12,1.87,55.25,Cancelled,Paid,Delivery,Low
O945,2024-10-22,C5054,"Marilyn Castillo",Naperville,IL,"United States",60540,10,S091,M055,Galaktoboureko,Other,Miscellaneous,3,549.60,41.66,507.94,Cancelled,Unpaid,Delivery,Low
O946,2024-10-20,C3131,"Donna Scott",Aurora,IL,"United States",60505,14,S022,M142,Ravioli,Italian,Pasta,3,259.08,25.72,233.36,Pending,Unpaid,Delivery,High
O947,2024-10-01,C4547,"Megan Andrews",Naperville,IL,"United States",60540,2,S032,M088,Spaghetti,Italian,Pasta,1,112.19,3.19,109.00,Cancelled,Paid,Takeaway,Medium
O948,2024-10-05,C2971,"Jose Jensen",Aurora,IL,"United States",60505,8,S008,M024,Calzone,Other,Miscellaneous,5,531.80,34.22,497.58,Cancelled,Paid,Dine-in,Medium
O949,2024-10-25,C5583,"John Cummings",Naperville,IL,"United States",60540,15,S081,M137,Lasagna,Italian,Pasta,4,659.72,22.87,636.85,Completed,Paid,Dine-in,Low
O950,2024-10-04,C4129,"Steven Scott",Naperville,IL,"United States",60540,13,S015,M144,Gnocchi,Italian,Pasta,4,303.44,21.38,282.06,Pending,Unpaid,Dine-in,Low
O951,2024-10-08,C4668,"Timothy Rogers",Naperville,IL,"United States",60540,7,S007,M054,Risotto,Other,Miscellaneous,4,684.88,46.63,638.25,Pending,Paid,Dine-in,High
O952,2024-10-08,C7404,"Debra Smith",Rockford,IL,"United States",61101,4,S082,M011,"Imam Bayildi",Other,Miscellaneous,2,113.64,2.13,111.51,Cancelled,Unpaid,Takeaway,High
O953,2024-09-28,C1812,"Misty Sanders",Chicago,IL,"United States",60601,9,S063,M145,Baklava,Greek,Dessert,3,175.14,5.10,170.04,Completed,Unpaid,Delivery,Low
O954,2024-10-15,C1502,"Sara Robinson",Chicago,IL,"United States",60601,5,S100,M110,Loukoumades,Other,Miscellaneous,4,770.84,21.06,749.78,Completed,Unpaid,Dine-in,High
O955,2024-10-04,C4853,"Craig Madden",Naperville,IL,"United States",60540,5,S023,M076,"Greek Salad",Greek,Salad,1,50.79,4.52,46.27,Completed,Unpaid,Delivery,Medium
O956,2024-10-16,C1318,"Jeffery King",Chicago,IL,"United States",60601,9,S020,M135,Calzone,Other,Miscellaneous,5,718.90,38.92,679.98,Completed,Paid,Delivery,Medium
O957,2024-09-28,C2616,"Adam Leonard",Aurora,IL,"United States",60505,10,S087,M081,Tzatziki,Greek,Appetizer,2,366.94,10.49,356.45,Pending,Unpaid,Dine-in,High
O958,2024-10-09,C3903,"Claire Hensley",Aurora,IL,"United States",60505,20,S078,M117,"Adana Kebab",Turkish,Kebab,3,513.54,23.78,489.76,Cancelled,Paid,Delivery,Low
O959,2024-10-23,C5366,"Ashley Allen",Naperville,IL,"United States",60540,6,S015,M010,Ravioli,Italian,Pasta,5,83.40,5.13,78.27,Pending,Unpaid,Takeaway,High
O960,2024-10-21,C394,"Valerie Pratt",Aurora,IL,"United States",60505,1,S030,M030,Fasolada,Other,Miscellaneous,4,357.84,5.16,352.68,Completed,Unpaid,Delivery,Medium
O961,2024-10-22,C4385,"Tammy Ballard",Naperville,IL,"United States",60540,17,S059,M097,Menemen,Other,Miscellaneous,5,685.20,59.12,626.08,Completed,Paid,Delivery,High
O962,2024-09-29,C7803,"David Thomas",Rockford,IL,"United States",61101,14,S065,M022,"Kuzu Tandir",Other,Miscellaneous,4,596.52,13.68,582.84,Completed,Unpaid,Delivery,Low
O963,2024-10-09,C7634,"Jason Johnson",Rockford,IL,"United States",61101,6,S047,M034,Tzatziki,Greek,Appetizer,4,678.20,50.02,628.18,Cancelled,Paid,Delivery,Medium
O964,2024-09-30,C1422,"David Martinez",Chicago,IL,"United States",60601,14,S010,M112,"Fettuccine Alfredo",Italian,Pasta,4,411.76,39.23,372.53,Pending,Unpaid,Dine-in,High
O965,2024-10-05,C9795,"Jeffrey Odonnell",Peoria,IL,"United States",61602,8,S092,M056,Pastitsio,Other,Miscellaneous,5,519.50,10.61,508.89,Cancelled,Unpaid,Takeaway,High
O966,2024-10-23,C5943,"David Randall",Naperville,IL,"United States",60540,20,S075,M054,Risotto,Other,Miscellaneous,3,513.66,26.63,487.03,Pending,Paid,Delivery,Low
O967,2024-09-29,C9221,"Tara Shaw",Peoria,IL,"United States",61602,10,S001,M140,Spaghetti,Italian,Pasta,5,586.45,18.75,567.70,Completed,Paid,Dine-in,Medium
O968,2024-10-17,C1478,"Lisa Torres",Chicago,IL,"United States",60601,7,S008,M071,"Fettuccine Alfredo",Italian,Pasta,5,883.95,75.39,808.56,Cancelled,Paid,Delivery,High
O969,2024-10-19,C8144,"Alan Lewis",Peoria,IL,"United States",61602,4,S002,M129,Borek,Turkish,Pastry,2,112.42,8.43,103.99,Pending,Unpaid,Dine-in,High
O970,2024-10-18,C5248,"Marcus Cunningham",Naperville,IL,"United States",60540,12,S073,M136,Ravioli,Italian,Pasta,3,294.81,22.25,272.56,Pending,Unpaid,Takeaway,Low
O971,2024-09-29,C6146,"Devin Rivera",Rockford,IL,"United States",61101,14,S053,M077,"Fettuccine Alfredo",Italian,Pasta,4,501.68,6.97,494.71,Completed,Unpaid,Takeaway,Medium
O972,2024-10-10,C579,"Thomas Oliver",Naperville,IL,"United States",60540,7,S036,M039,"Iskender Kebab",Other,Miscellaneous,3,134.91,13.46,121.45,Pending,Unpaid,Takeaway,High
O973,2024-10-17,C5630,"Annette Herrera",Naperville,IL,"United States",60540,7,S097,M034,Tzatziki,Greek,Appetizer,4,678.20,63.57,614.63,Cancelled,Unpaid,Takeaway,Medium
O974,2024-09-27,C8983,"Alexander Nolan",Peoria,IL,"United States",61602,12,S084,M105,Risotto,Other,Miscellaneous,4,384.28,5.94,378.34,Pending,Paid,Dine-in,Low
O975,2024-10-08,C9080,"Randy Moore",Peoria,IL,"United States",61602,11,S091,M145,Baklava,Greek,Dessert,1,58.38,3.74,54.64,Cancelled,Paid,Takeaway,Medium
O976,2024-10-20,C8029,"Jennifer Allen",Peoria,IL,"United States",61602,8,S090,M138,Calzone,Other,Miscellaneous,5,480.05,27.28,452.77,Pending,Unpaid,Takeaway,Medium
O977,2024-10-20,C6997,"Felicia Taylor",Rockford,IL,"United States",61101,10,S021,M124,Galaktoboureko,Other,Miscellaneous,4,355.88,30.99,324.89,Cancelled,Unpaid,Takeaway,Low
O978,2024-09-27,C5077,"Brittney Rogers",Naperville,IL,"United States",60540,10,S038,M060,Baklava,Greek,Dessert,5,285.60,19.80,265.80,Completed,Unpaid,Dine-in,Low
O979,2024-10-25,C2522,"Jasmine Hale",Aurora,IL,"United States",60505,6,S069,M049,Menemen,Other,Miscellaneous,1,42.78,0.01,42.77,Pending,Unpaid,Dine-in,High
O980,2024-09-29,C8022,"Michael Davis",Peoria,IL,"United States",61602,10,S079,M098,Kofte,Turkish,Pastry,4,51.12,2.90,48.22,Cancelled,Paid,Delivery,Medium
O981,2024-10-07,C2955,"Stanley Thomas",Aurora,IL,"United States",60505,3,S098,M060,Baklava,Greek,Dessert,4,228.48,18.02,210.46,Completed,Paid,Dine-in,Low
O982,2024-10-10,C527,"Gerald Dean",Naperville,IL,"United States",60540,13,S060,M057,Souvlaki,Greek,Appetizer,3,86.91,2.64,84.27,Cancelled,Paid,Dine-in,Medium
O983,2024-09-28,C7021,"Frederick Johnston",Rockford,IL,"United States",61101,12,S022,M041,Moussaka,Greek,Casserole,3,497.10,11.39,485.71,Cancelled,Unpaid,Delivery,High
O984,2024-09-27,C9834,"David Day",Peoria,IL,"United States",61602,15,S082,M073,Spanakopita,Other,Miscellaneous,2,261.06,0.66,260.40,Completed,Paid,Dine-in,High
O985,2024-10-06,C3412,"James Freeman",Aurora,IL,"United States",60505,3,S038,M147,Kofte,Turkish,Pastry,2,43.54,2.52,41.02,Completed,Unpaid,Delivery,Medium
O986,2024-10-21,C3407,"Douglas Morris",Aurora,IL,"United States",60505,7,S035,M033,Pide,Turkish,Flatbread,4,263.40,9.21,254.19,Completed,Unpaid,Delivery,Medium
O987,2024-09-26,C4295,"Brian Chapman",Naperville,IL,"United States",60540,17,S066,M091,Gnocchi,Italian,Pasta,5,723.80,16.87,706.93,Pending,Paid,Delivery,High
O988,2024-09-27,C8914,"John Miller",Peoria,IL,"United States",61602,1,S050,M001,Lasagna,Italian,Pasta,3,415.62,26.34,389.28,Completed,Unpaid,Takeaway,High
O989,2024-09-27,C6055,"Rachel Huynh",Rockford,IL,"United States",61101,7,S059,M056,Pastitsio,Other,Miscellaneous,4,415.60,19.00,396.60,Cancelled,Unpaid,Dine-in,Medium
O990,2024-09-28,C4734,"Shane Chen",Naperville,IL,"United States",60540,8,S045,M031,Pastitsio,Other,Miscellaneous,5,348.50,4.49,344.01,Cancelled,Paid,Delivery,Low
O991,2024-10-15,C6018,"Katherine Scott",Rockford,IL,"United States",61101,6,S058,M037,Tzatziki,Greek,Appetizer,3,576.06,46.29,529.77,Cancelled,Unpaid,Delivery,Low
O992,2024-10-19,C3238,"Joseph Walker",Aurora,IL,"United States",60505,5,S099,M052,Lasagna,Italian,Pasta,1,166.25,8.46,157.79,Cancelled,Unpaid,Delivery,Medium
O993,2024-10-22,C2538,"Seth Carter",Aurora,IL,"United States",60505,13,S049,M133,Lahmacun,Turkish,Pastry,2,288.96,10.62,278.34,Pending,Unpaid,Delivery,Medium
O994,2024-10-01,C3517,"Allison Aguirre",Aurora,IL,"United States",60505,6,S094,M007,"Adana Kebab",Turkish,Kebab,2,186.38,12.41,173.97,Cancelled,Unpaid,Dine-in,Low
O995,2024-09-29,C3760,"Steven Moore",Aurora,IL,"United States",60505,9,S015,M139,Lasagna,Italian,Pasta,3,597.30,43.85,553.45,Pending,Unpaid,Takeaway,Low
O996,2024-10-04,C1107,"Daniel Brown",Chicago,IL,"United States",60601,8,S027,M115,Moussaka,Greek,Casserole,2,191.04,17.00,174.04,Completed,Paid,Takeaway,Low
O997,2024-09-26,C2571,"Anthony King",Aurora,IL,"United States",60505,6,S071,M050,Tiramisu,Other,Miscellaneous,1,116.61,8.79,107.82,Cancelled,Paid,Delivery,Low
O998,2024-10-09,C8469,"Vincent Sanchez",Peoria,IL,"United States",61602,15,S011,M027,Lahmacun,Turkish,Pastry,1,30.57,2.41,28.16,Completed,Unpaid,Delivery,Medium
O999,2024-10-02,C4770,"David Martin",Naperville,IL,"United States",60540,8,S097,M105,Risotto,Other,Miscellaneous,1,96.07,7.29,88.78,Pending,Paid,Delivery,Medium
